Model,Policy,Cycle,SOHPred
polynomial_mixed,4_8C_80PER_4_8C,28,0.99891226765754
polynomial_mixed,4_8C_80PER_4_8C,29,0.9989249405196213
polynomial_mixed,4_8C_80PER_4_8C,30,0.9989365158088523
polynomial_mixed,4_8C_80PER_4_8C,31,0.998946993525233
polynomial_mixed,4_8C_80PER_4_8C,32,0.9989563736687633
polynomial_mixed,4_8C_80PER_4_8C,33,0.9989646562394434
polynomial_mixed,4_8C_80PER_4_8C,34,0.9989718412372731
polynomial_mixed,4_8C_80PER_4_8C,35,0.9989779286622525
polynomial_mixed,4_8C_80PER_4_8C,36,0.9989829185143817
polynomial_mixed,4_8C_80PER_4_8C,37,0.9989868107936605
polynomial_mixed,4_8C_80PER_4_8C,38,0.9989896055000891
polynomial_mixed,4_8C_80PER_4_8C,39,0.9989913026336673
polynomial_mixed,4_8C_80PER_4_8C,40,0.9989919021943952
